motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,direction,depth_image,label
0.4614,-0.0767,-0.3152,-0.3452,-0.02649,0.1188,0.1996,0.3691,0.011314,-0.02188,rectilinear_backward,depth_image_210754.jpg,0
0.503,0.1234,-0.6978,0.00364,0.4631,-0.1284,0.05655,0.1742,-0.5415,-0.11273,rectilinear_forward,depth_image_153209.jpg,1
-0.1594,0.1447,0.5903,0.02496,-0.6445,-0.1497,0.289,0.153,0.2576,-0.0914,sidewinding_right,depth_image_75057.jpg,3
0.003036,0.001511,-0.00506,0.0981,-0.0001984,0.1863,0.002487,0.001633,0.00261,-0.274,straight,depth_image_140932.jpg,4
-0.002182,0.1265,-0.005913,0.0064,0.00756,0.002243,-0.007072,-0.03604,-0.003891,-0.00634,straight,depth_image_69458.jpg,4
0.2527,-0.1605,-0.01136,-0.6104,-0.2576,-0.10876,-0.1023,0.5625,0.2125,0.357,sidewinding_left,depth_image_235622.jpg,2
-0.4766,0.1234,-0.03827,0.00364,0.53,-0.1284,-0.695,0.1742,0.4324,-0.11273,rectilinear_forward,depth_image_30337.jpg,1
-0.0748,0.1234,0.5527,0.00364,-0.6904,-0.1284,0.403,0.1742,0.1323,-0.11273,rectilinear_forward,depth_image_108627.jpg,1
-0.007347,-0.548,-0.1881,-0.1841,-0.09906,0.443,0.1209,0.4026,0.176,-0.2418,straight,depth_image_53441.jpg,4
-0.2634,-0.1005,-0.09845,0.0781,0.2188,0.2444,0.1984,-0.1772,-0.1359,-0.08093,sidewinding_left,depth_image_219825.jpg,2
0.2615,-0.02518,0.06824,0.59,-0.2314,0.2854,-0.1703,-0.4639,0.1564,-0.49,sidewinding_right,depth_image_177078.jpg,3
-0.2148,0.1234,-0.3308,0.00364,0.673,-0.1284,-0.6006,0.1742,0.1587,-0.11273,rectilinear_forward,depth_image_115938.jpg,1
0.2401,0.2433,0.1547,-0.493,-0.1719,-0.4607,-0.2305,0.2896,0.07025,0.5884,sidewinding_left,depth_image_140688.jpg,2
0.04095,0.1234,-0.5312,0.00364,0.695,-0.1284,-0.4304,0.1742,-0.0989,-0.11273,rectilinear_forward,depth_image_93756.jpg,1
-0.11365,0.5503,-0.2551,-0.1373,0.001133,-0.611,0.2556,-0.1322,0.11163,0.5527,sidewinding_right,depth_image_246192.jpg,3
0.133,-7.63e-05,-0.007805,0.003036,-0.01883,0.001053,0.00866,0.003464,-0.11896,-0.004257,straight,depth_image_179229.jpg,4
0.4236,0.1234,-0.694,0.00364,0.537,-0.1284,-0.04956,0.1742,-0.4683,-0.11273,rectilinear_forward,depth_image_54666.jpg,1
0.505,0.3047,-0.3804,0.1847,0.2302,-0.288,0.2532,-0.00695,-0.5127,0.02588,sidewinding_left,depth_image_7850.jpg,2
0.5176,0.1234,-0.6963,-0.1744,0.4468,0.11816,0.078,0.01091,-0.5547,-0.1333,rectilinear_backward,depth_image_214422.jpg,0
-0.1958,0.1234,-0.3481,-0.1744,0.6777,0.11816,-0.5903,0.01091,0.1393,-0.1333,rectilinear_backward,depth_image_217717.jpg,0
-0.2388,0.1234,0.6387,0.00364,-0.6455,-0.1284,0.255,0.1742,0.2925,-0.11273,rectilinear_forward,depth_image_59552.jpg,1
-0.342,0.1234,0.676,-0.1744,-0.5938,0.11816,0.1461,0.01091,0.3916,-0.1333,rectilinear_backward,depth_image_218591.jpg,0
-0.2896,0.0807,0.2627,-0.3594,-0.2148,-0.3418,-0.1813,0.4312,0.3076,0.2494,sidewinding_left,depth_image_7670.jpg,2
-0.185,0.4321,0.1399,0.5166,0.2467,-0.2043,-0.03102,-0.6064,-0.2605,-0.0632,sidewinding_left,depth_image_199692.jpg,2
0.6675,0.1234,-0.3145,0.00364,-0.2322,-0.1284,0.6357,0.1742,-0.648,-0.11273,rectilinear_forward,depth_image_159951.jpg,1
-0.1655,0.1234,0.604,0.00364,-0.671,-0.1284,0.3245,0.1742,0.2214,-0.11273,rectilinear_forward,depth_image_207962.jpg,1
-0.0994,0.565,0.2142,0.3508,0.194,-0.4104,-0.1287,-0.5317,-0.2507,0.1757,sidewinding_left,depth_image_178507.jpg,2
0.2474,-0.1996,0.138,0.519,-0.1865,0.4285,-0.2203,-0.33,0.08936,-0.574,sidewinding_right,depth_image_42740.jpg,3
-0.5513,0.1234,0.07214,-0.1744,0.4512,0.11816,-0.697,0.01091,0.5137,-0.1333,rectilinear_backward,depth_image_218164.jpg,0
0.04593,0.6016,-0.2412,0.2372,-0.1523,-0.4968,0.1741,-0.4563,0.2291,0.2954,sidewinding_right,depth_image_231909.jpg,3
-0.0953,-0.569,-0.2588,0.09125,-0.01895,0.6094,0.2505,0.1775,0.1295,-0.531,sidewinding_left,depth_image_118482.jpg,2
-0.1703,-0.464,0.1564,-0.4897,0.2393,0.2479,-0.05087,0.599,-0.2617,0.01642,sidewinding_right,depth_image_68937.jpg,3
-0.585,0.1234,0.1298,0.00364,0.4053,-0.1284,-0.691,0.1742,0.5513,-0.11273,rectilinear_forward,depth_image_244147.jpg,1
-0.02412,0.6084,-0.2595,0.0793,-0.0904,-0.573,0.2197,-0.3323,0.1874,0.4268,sidewinding_right,depth_image_194466.jpg,3
0.255,0.1234,0.2925,0.00364,-0.66,-0.1284,0.621,0.1742,-0.1998,-0.11273,rectilinear_forward,depth_image_38097.jpg,1
0.1533,0.495,-0.1732,0.458,-0.2297,-0.2932,0.07184,-0.5874,0.2615,0.03394,sidewinding_right,depth_image_194321.jpg,3
0.02747,0.005615,0.000351,0.356,0.0008087,0.04254,0.00328,-0.2339,0.01034,-0.2482,straight,depth_image_241064.jpg,4
-0.1703,0.1279,0.406,-0.1707,0.1279,0.1279,-0.5776,0.0428,0.599,0.02148,rectilinear_backward,depth_image_217078.jpg,0
0.00383,-0.0005035,0.0004272,0.1588,0.00585,-0.00793,-0.00383,-0.0784,-0.0001984,-0.01058,straight,depth_image_31882.jpg,4
-0.2646,-0.04718,-0.04343,-0.5957,0.0946,-0.2346,0.1448,0.4956,-0.169,0.4426,sidewinding_right,depth_image_68783.jpg,3
-0.4324,0.1234,0.695,0.00364,-0.53,-0.1284,0.03827,0.1742,0.4766,-0.11273,rectilinear_forward,depth_image_192323.jpg,1
-0.311,-0.1538,0.3984,-0.2734,-0.07056,-0.06433,0.0812,0.4526,0.3398,0.1644,sidewinding_right,depth_image_244423.jpg,3
0.427,0.1234,-0.6943,-0.1744,0.534,0.11816,-0.04526,0.01091,-0.4714,-0.1333,rectilinear_backward,depth_image_218651.jpg,0
0.02762,-0.3782,-0.26,-0.1775,-0.1304,0.3733,0.2003,0.3774,0.2222,-0.337,sidewinding_left,depth_image_235572.jpg,2
0.2546,0.1411,0.1152,-0.5483,-0.2039,-0.383,-0.2051,0.3796,0.1134,0.551,sidewinding_left,depth_image_216676.jpg,2
-0.0748,0.1234,-0.4492,-0.1744,0.697,0.11816,-0.515,0.01091,0.01671,-0.1333,rectilinear_backward,depth_image_218637.jpg,0
0.4753,0.1234,-0.698,0.00364,0.491,-0.1284,0.01833,0.1742,-0.516,-0.11273,rectilinear_forward,depth_image_148626.jpg,1
0.2349,-0.27,-0.06104,-0.594,-0.2617,0.00788,-0.05444,0.5977,0.2378,0.2556,sidewinding_left,depth_image_235617.jpg,2
-0.00976,0.02344,0.004623,0.05344,0.00499,7.63e-05,-0.00386,-0.1608,-0.0045,-0.00924,straight,depth_image_41348.jpg,4
0.6006,0.1234,-0.1587,-0.1744,-0.3809,0.11816,0.686,0.01091,-0.569,-0.1333,rectilinear_backward,depth_image_218219.jpg,0
-0.4487,0.1279,0.406,-0.1707,0.1279,0.1279,-0.5776,0.02148,0.685,-0.1278,rectilinear_backward,depth_image_217104.jpg,0
0.0844,-0.507,0.02698,-0.3486,-0.1835,0.4163,0.1296,0.528,0.244,-0.1871,sidewinding_left,depth_image_118837.jpg,2
0.4106,0.11273,0.1207,-0.00702,-0.563,-0.11774,0.6733,0.1848,-0.3628,-0.1234,sidewinding_right,depth_image_80471.jpg,3
-0.1868,0.428,-0.2201,-0.3308,0.0897,-0.5737,0.2598,0.0776,0.02486,0.608,sidewinding_right,depth_image_210141.jpg,3
0.12494,-0.3208,0.1351,0.2913,-0.03226,0.4824,-0.1823,-0.04572,0.00437,-0.5356,straight,depth_image_83143.jpg,4
-0.0089,-0.007805,-0.01006,0.1989,-0.00506,-0.001572,0.001755,-0.1719,-0.01061,0.001999,straight,depth_image_232138.jpg,4
0.255,-0.1644,-0.0648,0.4631,-0.1924,0.3303,0.02197,-0.284,-0.2366,-0.552,sidewinding_right,depth_image_125016.jpg,3
-0.5723,0.1234,0.6846,-0.1744,-0.3757,0.11816,-0.1646,0.01091,0.6035,-0.1333,rectilinear_backward,depth_image_218370.jpg,0
0.08496,0.1234,-0.559,-0.1744,0.689,0.11816,-0.3948,0.01091,-0.1425,-0.1333,rectilinear_backward,depth_image_8102.jpg,0
0.2837,0.1234,-0.6567,-0.1744,0.6255,0.11816,-0.2091,0.01091,-0.336,-0.1333,rectilinear_backward,depth_image_217386.jpg,0
0.4214,0.1234,-0.6934,-0.1744,0.5386,0.11816,-0.05225,0.01091,-0.4663,-0.1333,rectilinear_backward,depth_image_214304.jpg,0
0.05496,-0.524,0.2161,0.05447,-0.00493,0.567,-0.2087,0.1293,-0.0845,-0.4907,straight,depth_image_104148.jpg,4
0.21,-0.3647,0.1987,0.3975,-0.1223,0.54,-0.2527,-0.1593,0.01081,-0.6104,sidewinding_right,depth_image_31277.jpg,3
0.2583,0.1011,0.01471,0.61,-0.2517,0.168,-0.1257,-0.5356,0.1962,-0.4043,sidewinding_right,depth_image_51000.jpg,3
0.0571,0.010155,-0.01023,0.4048,-0.04742,0.002731,0.00683,-0.3237,0.01046,-0.2129,straight,depth_image_31859.jpg,4
0.3245,0.1234,-0.671,-0.1744,0.604,0.11816,-0.1655,0.01091,-0.3748,-0.1333,rectilinear_backward,depth_image_214301.jpg,0
0.002853,-0.00554,-0.006607,0.0745,0.003769,-0.002487,0.002243,-0.0009003,0.00444,0.001511,straight,depth_image_51050.jpg,4
-0.21,0.3477,0.0901,0.5596,0.1401,-0.10706,0.02478,-0.5737,-0.2507,-0.1765,sidewinding_left,depth_image_199525.jpg,2
-0.2798,0.1234,0.6553,-0.1744,-0.6274,0.11816,0.2133,0.01091,0.332,-0.1333,rectilinear_backward,depth_image_8050.jpg,0
0.00444,-0.00518,-0.00585,0.002365,-0.009605,0.001877,0.006584,0.01025,-0.000992,-0.04498,straight,depth_image_183892.jpg,4
0.524,0.1234,-0.696,0.00364,0.4392,-0.1284,0.08765,0.1742,-0.5605,-0.11273,rectilinear_forward,depth_image_220689.jpg,1
0.1338,0.5303,0.0571,0.4094,-0.226,-0.3418,0.0884,-0.3591,0.2637,0.1005,sidewinding_right,depth_image_3384.jpg,3
0.4165,0.1234,-0.693,0.00364,0.5425,-0.1284,-0.05817,0.1742,-0.462,-0.11273,rectilinear_forward,depth_image_142772.jpg,1
0.1545,0.1234,-0.598,0.00364,0.674,-0.1284,-0.3345,0.1742,-0.2107,-0.11273,rectilinear_forward,depth_image_213221.jpg,1
0.507,0.1234,-0.004314,0.00364,-0.501,-0.1284,0.6978,0.1742,-0.465,-0.11273,rectilinear_forward,depth_image_200888.jpg,1
0.1063,0.11273,-0.567,-0.00702,0.672,-0.11774,-0.357,0.1636,-0.1633,-0.10205,straight,depth_image_126892.jpg,4
0.2715,0.498,-0.2607,0.2272,-0.1392,-0.503,0.1743,-0.1986,-0.291,0.26,sidewinding_right,depth_image_104031.jpg,3
0.2178,-0.339,-0.0937,-0.5703,-0.259,0.0874,-0.02061,0.609,0.25,0.1813,sidewinding_left,depth_image_178768.jpg,2
0.03378,0.616,-0.04343,0.1953,-0.2028,-0.5137,0.1946,-0.3162,0.216,0.3352,sidewinding_right,depth_image_243848.jpg,3
-0.1873,-0.0442,-0.07355,0.2598,0.2021,0.1993,0.1768,-0.183,-0.1501,-0.1929,sidewinding_left,depth_image_140570.jpg,2
-0.5815,0.1234,0.681,0.00364,-0.3616,-0.1284,-0.1807,0.1742,0.612,-0.11273,rectilinear_forward,depth_image_249001.jpg,1
-0.671,0.1234,0.3245,0.00364,0.2214,-0.1284,-0.6313,0.1742,0.6523,-0.11273,rectilinear_forward,depth_image_191843.jpg,1
0.68,0.1234,-0.3564,-0.1744,-0.1864,0.11816,0.6147,0.01091,-0.6646,-0.1333,rectilinear_backward,depth_image_218328.jpg,0
-0.6064,0.1234,0.6694,0.00364,-0.3208,-0.1284,-0.2256,0.1742,0.633,-0.11273,rectilinear_forward,depth_image_272.jpg,1
0.2214,0.3262,0.1852,-0.432,-0.1396,-0.5166,-0.2468,0.204,0.03084,0.6064,sidewinding_left,depth_image_178307.jpg,2
-0.2319,-0.2815,0.09045,-0.5312,-0.12067,0.0209,0.0478,0.603,-0.2456,0.2281,sidewinding_right,depth_image_34199.jpg,3
0.05893,0.006187,0.00973,0.399,-0.04074,0.02563,-0.010216,-0.2983,-0.003891,-0.2457,straight,depth_image_34344.jpg,4
-0.1242,-0.03934,0.002487,0.4072,0.0686,0.275,0.0845,-0.2295,0.003708,-0.4326,straight,depth_image_219882.jpg,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_182880.jpg,4
0.1617,0.4766,0.2255,-0.2627,-0.0571,-0.589,-0.2546,0.014366,-0.06168,0.539,sidewinding_left,depth_image_53330.jpg,2
0.007072,0.6055,0.212,0.1209,0.1549,-0.546,-0.2047,-0.327,-0.2113,0.389,sidewinding_left,depth_image_201995.jpg,2
-0.2603,-0.065,-0.03026,-0.607,0.247,-0.2028,0.1392,0.5176,-0.1855,0.431,sidewinding_right,depth_image_31759.jpg,3
0.2178,0.339,-0.0937,0.5703,-0.259,-0.0874,-0.02061,-0.609,0.25,-0.1813,sidewinding_right,depth_image_86679.jpg,3
0.4868,0.1234,-0.698,0.00364,0.4797,-0.1284,0.03397,0.1742,-0.527,-0.11273,rectilinear_forward,depth_image_87399.jpg,1
0.1647,-0.2854,-0.04037,-0.5166,-0.2059,0.0341,-0.00996,0.555,0.1969,0.1282,straight,depth_image_147703.jpg,4
0.311,-0.2257,-0.1656,-0.4956,-0.1757,0.1188,0.0506,0.5195,0.1605,0.1274,rectilinear_backward,depth_image_210740.jpg,0
0.03397,0.1234,-0.527,0.00364,0.6953,-0.1284,-0.4358,0.1742,-0.0919,-0.11273,rectilinear_forward,depth_image_245377.jpg,1
0.5283,0.1234,-0.695,0.00364,0.4336,-0.1284,0.0946,0.1742,-0.5645,-0.11273,rectilinear_forward,depth_image_115802.jpg,1
-0.04462,-0.1219,-0.3506,-0.2842,0.354,-0.139,0.03647,0.4634,-0.2003,0.175,sidewinding_right,depth_image_42615.jpg,3
0.1128,-0.005615,0.000351,-0.442,-0.0845,-0.1279,-0.01804,0.3196,0.01034,0.334,straight,depth_image_90659.jpg,4
0.1393,0.251,-0.3828,-0.1243,0.568,-0.2559,-0.3245,0.153,0.01578,0.01522,sidewinding_left,depth_image_227908.jpg,2
-0.1521,-0.4973,0.1743,-0.4558,0.229,0.2961,-0.0733,0.5864,-0.2612,-0.03745,sidewinding_right,depth_image_31737.jpg,3
0.6553,0.1234,-0.6274,-0.1744,0.2133,0.11816,0.332,0.01091,-0.673,-0.1333,rectilinear_backward,depth_image_217286.jpg,0
0.11865,-0.5444,0.254,0.1499,-0.00669,0.611,-0.2568,0.11945,-0.10657,-0.558,sidewinding_right,depth_image_234575.jpg,3
-0.627,0.1234,0.2123,0.00364,0.333,-0.1284,-0.6733,0.1742,0.599,-0.11273,rectilinear_forward,depth_image_220954.jpg,1
-0.02965,0.1234,0.524,0.00364,-0.696,-0.1284,0.4392,0.1742,0.08765,-0.11273,rectilinear_forward,depth_image_59443.jpg,1
0.1996,-0.3953,-0.12115,-0.5415,-0.2532,0.1562,0.0095,0.6104,0.2573,0.11304,sidewinding_left,depth_image_94915.jpg,2
0.0879,0.004562,-0.00701,0.393,-0.04388,0.1803,-0.02368,-0.2383,0.000534,-0.3604,straight,depth_image_36257.jpg,4
0.502,0.1234,-0.6978,-0.1744,0.4639,0.11816,0.05548,0.01091,-0.5405,-0.1333,rectilinear_backward,depth_image_217966.jpg,0
-0.05685,-0.596,-0.2617,-0.002169,-0.05865,0.595,0.236,0.265,0.1627,-0.4785,sidewinding_left,depth_image_2466.jpg,2
-0.2585,0.0976,-0.0162,0.61,0.2512,0.1714,0.1271,-0.534,-0.1952,-0.407,sidewinding_left,depth_image_117459.jpg,2
-0.06122,-0.5938,0.2347,-0.2703,0.1648,0.4746,-0.1621,0.4797,-0.2363,-0.263,sidewinding_right,depth_image_244611.jpg,3
0.678,0.1234,-0.589,0.00364,0.1366,-0.1284,0.3997,0.1742,-0.69,-0.11273,rectilinear_forward,depth_image_47257.jpg,1
-0.6465,0.1234,0.6377,0.00364,-0.2362,-0.1284,-0.3105,0.1742,0.666,-0.11273,rectilinear_forward,depth_image_84440.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight,depth_image_232203.jpg,4
0.06726,-0.0064,-0.002548,-0.416,-0.05893,-0.006645,-0.0012665,0.338,0.001755,0.2184,straight,depth_image_21290.jpg,4
0.2593,-0.08575,0.093,0.571,-0.2181,0.3376,-0.1893,-0.422,0.1346,-0.524,sidewinding_right,depth_image_3435.jpg,3
-0.566,-0.004562,0.3047,-0.1243,0.2222,-0.000412,-0.4355,0.3022,0.558,0.01522,sidewinding_right,depth_image_128160.jpg,3
-0.2559,-0.1285,-0.11017,0.554,0.2074,0.373,0.2017,-0.3896,-0.1184,-0.545,sidewinding_left,depth_image_1717.jpg,2
0.6626,0.1234,-0.3003,0.00364,-0.2468,-0.1284,0.642,0.1742,-0.642,-0.11273,rectilinear_forward,depth_image_95493.jpg,1
-0.6826,0.1234,0.3662,-0.1744,0.1754,0.11816,-0.609,0.01091,0.668,-0.1333,rectilinear_backward,depth_image_217239.jpg,0
-0.587,0.0274,0.2747,-0.00702,0.0738,-0.03238,-0.51,0.0783,0.5728,-0.01675,straight,depth_image_203149.jpg,4
-0.448,0.1234,-0.0764,0.00364,0.5537,-0.1284,-0.69,0.1742,0.4019,-0.11273,rectilinear_forward,depth_image_16283.jpg,1
0.02603,0.608,-0.2483,0.1934,-0.1356,-0.5225,0.1885,-0.4238,0.2188,0.3354,sidewinding_right,depth_image_45174.jpg,3
0.3423,-0.04718,-0.0391,0.345,-0.2224,0.2125,0.2568,-0.1667,-0.329,-0.455,sidewinding_right,depth_image_8985.jpg,3
0.1632,0.004257,0.00811,-0.5127,-0.1549,-0.08124,-0.03323,0.4346,0.0977,0.3147,straight,depth_image_21281.jpg,4
0.00967,-0.05515,0.00988,-0.001144,0.007072,-0.007072,0.005608,0.05942,-7.63e-05,-0.00567,straight,depth_image_117562.jpg,4
0.000656,-0.00683,0.002884,0.1868,-0.006157,-0.00788,0.00948,-0.1902,0.003586,-0.0001678,straight,depth_image_128362.jpg,4
0.2693,0.1234,-0.6514,-0.1744,0.6323,0.11816,-0.224,0.01091,-0.322,-0.1333,rectilinear_backward,depth_image_217271.jpg,0
0.236,-0.2646,0.1626,0.4788,-0.1642,0.4758,-0.2351,-0.2688,0.06052,-0.594,sidewinding_right,depth_image_234558.jpg,3
0.1252,0.5366,-0.1965,0.4033,-0.212,-0.3584,0.103,-0.5615,0.2576,0.11066,sidewinding_right,depth_image_246053.jpg,3
-0.521,0.1234,0.02533,-0.1744,0.486,0.11816,-0.698,0.01091,0.4805,-0.1333,rectilinear_backward,depth_image_217936.jpg,0
0.1301,-0.5303,0.2502,0.1792,-0.01971,0.609,-0.259,0.0895,-0.09454,-0.57,sidewinding_right,depth_image_75616.jpg,3
0.0097,-0.2438,-0.001511,0.007072,0.003098,0.1026,-0.002243,0.183,-0.001511,-0.004562,straight,depth_image_184995.jpg,4
0.08765,0.1234,0.4392,-0.1744,-0.696,0.11816,0.524,0.01091,-0.02965,-0.1333,rectilinear_backward,depth_image_217548.jpg,0
0.2133,0.1234,0.332,-0.1744,-0.673,0.11816,0.5996,0.01091,-0.1571,-0.1333,rectilinear_backward,depth_image_218576.jpg,0
-0.3076,-0.26,0.1467,0.0889,-0.02127,0.2551,-0.0884,0.1742,0.3115,-0.498,sidewinding_left,depth_image_14929.jpg,2
-0.05225,0.1234,-0.4663,-0.1744,0.6978,0.11816,-0.4998,0.01091,-0.005928,-0.1333,rectilinear_backward,depth_image_217950.jpg,0
-0.4124,0.1234,-0.1212,0.00364,0.58,-0.1284,-0.6816,0.1742,0.364,-0.11273,rectilinear_forward,depth_image_175973.jpg,1
0.0919,0.1234,0.4358,0.00364,-0.6953,-0.1284,0.527,0.1742,-0.03397,-0.11273,rectilinear_forward,depth_image_161420.jpg,1
-0.1617,0.0807,0.1351,-0.4883,-0.2148,-0.3418,-0.1813,0.4312,0.1796,0.3782,sidewinding_left,depth_image_7682.jpg,2
-0.501,0.1234,0.6978,0.00364,-0.465,-0.1284,-0.05386,0.1742,0.5396,-0.11273,rectilinear_forward,depth_image_149943.jpg,1
0.1599,0.1174,-0.1599,0.01066,0.1599,-0.1387,-0.01066,0.1599,-0.1599,-0.1174,rectilinear_forward,depth_image_125115.jpg,1
-0.3271,0.251,0.159,-0.3594,-0.1602,-0.4707,-0.2341,0.2808,0.3174,0.2494,sidewinding_left,depth_image_5922.jpg,2
0.2041,-0.3826,-0.11487,-0.549,-0.255,0.1403,0.002447,0.611,0.2559,0.1292,sidewinding_left,depth_image_202265.jpg,2
0.4746,0.1234,-0.698,-0.1744,0.4917,0.11816,0.01724,0.01091,-0.5156,-0.1333,rectilinear_backward,depth_image_217965.jpg,0
0.02612,-0.6143,0.2695,-0.04962,0.0786,0.588,-0.09705,0.313,-0.1704,-0.4443,sidewinding_right,depth_image_239514.jpg,3
-0.6934,0.1234,0.5386,-0.1744,-0.05225,0.11816,-0.4663,0.01091,0.6978,-0.1333,rectilinear_backward,depth_image_218379.jpg,0
-0.6904,0.1234,0.5522,0.00364,-0.0737,-0.1284,-0.45,0.1742,0.697,-0.11273,rectilinear_forward,depth_image_227813.jpg,1
0.00855,-0.6104,0.257,-0.11523,0.10486,0.5596,-0.2108,0.362,-0.1979,-0.4,sidewinding_right,depth_image_107452.jpg,3
-0.697,0.1234,0.5117,0.00364,-0.01132,-0.1284,-0.4958,0.1742,0.6978,-0.11273,rectilinear_forward,depth_image_35467.jpg,1
-0.0666,0.591,-0.2617,-0.02127,-0.04883,-0.6,0.2401,-0.2435,0.1548,0.4927,sidewinding_right,depth_image_2357.jpg,3
0.2104,0.11273,-0.6104,0.0143,0.6494,-0.11774,-0.2817,0.1636,-0.2443,-0.1234,sidewinding_right,depth_image_194121.jpg,3
0.04327,0.0784,0.002884,0.401,-0.07007,-0.00788,0.00948,-0.4043,0.0462,-0.0641,straight,depth_image_128342.jpg,4
0.005985,-0.611,-0.254,-0.1483,-0.11804,0.5454,0.2019,0.389,0.2072,-0.3738,sidewinding_left,depth_image_53432.jpg,2
0.608,0.1273,-0.3914,-0.1678,-0.132,0.1279,0.594,0.001083,-0.608,-0.1415,rectilinear_backward,depth_image_214205.jpg,0
0.1021,0.005043,-0.01031,-0.4312,-0.0738,-0.11725,-0.007378,0.3088,-0.0003204,0.3232,straight,depth_image_90660.jpg,4
0.0009003,-0.00854,-0.006035,0.0001678,-0.00567,-0.01058,0.006798,-0.10754,0.006157,0.001419,straight,depth_image_41353.jpg,4
-0.2107,0.1234,-0.3345,-0.1744,0.674,0.11816,-0.598,0.01091,0.1545,-0.1333,rectilinear_backward,depth_image_218175.jpg,0
-0.000931,0.03812,0.003586,0.2394,-0.002121,-0.003891,-0.01059,-0.288,-0.002731,-0.00948,straight,depth_image_246422.jpg,4
-0.6816,0.1234,0.364,0.00364,0.1781,-0.1284,-0.6104,0.1742,0.667,-0.11273,rectilinear_forward,depth_image_226230.jpg,1
-0.2444,0.1234,0.641,-0.1744,-0.643,0.11816,0.2494,0.01091,0.2979,-0.1333,rectilinear_backward,depth_image_8049.jpg,0
0.00942,0.4106,-0.0532,0.0924,-0.006035,-0.2898,0.001022,-0.2993,0.056,0.0789,straight,depth_image_244048.jpg,4
0.002487,0.2966,0.009605,0.3137,0.06775,-0.0842,0.010124,-0.4258,-0.09143,-0.00943,straight,depth_image_57972.jpg,4
0.05917,0.0001984,-0.003464,-0.3838,-0.02783,-0.0891,0.00854,0.2551,-0.005974,0.29,straight,depth_image_15756.jpg,4
0.05386,0.1234,0.465,0.00364,-0.6978,-0.1284,0.501,0.1742,0.004314,-0.11273,rectilinear_forward,depth_image_160273.jpg,1
0.1519,0.1234,-0.5967,-0.1744,0.6743,0.11816,-0.337,0.01091,-0.2081,-0.1333,rectilinear_backward,depth_image_217497.jpg,0
0.6934,0.1234,-0.5396,0.00364,0.05386,-0.1284,0.465,0.1742,-0.6978,-0.11273,rectilinear_forward,depth_image_11398.jpg,1
0.1405,0.3906,-0.2047,-0.37,0.1147,-0.546,0.2637,0.12103,-0.1279,0.432,sidewinding_right,depth_image_36144.jpg,3
0.1858,0.4304,0.221,-0.328,-0.0883,-0.575,-0.2598,0.0741,-0.02634,0.608,sidewinding_left,depth_image_178640.jpg,2
-0.007805,-0.001755,0.006035,-0.00567,0.002548,-0.1056,0.004745,0.002396,0.01,0.12067,straight,depth_image_148119.jpg,4
0.04956,0.1234,0.4683,-0.1744,-0.6978,0.11816,0.4978,0.01091,0.00862,-0.1333,rectilinear_backward,depth_image_217549.jpg,0
-0.1699,0.4646,-0.2317,-0.2842,0.0677,-0.59,0.2617,0.02391,0.0477,0.6006,sidewinding_right,depth_image_231886.jpg,3
-0.1339,0.1234,0.5874,-0.1744,-0.679,0.11816,0.3528,0.01091,0.1906,-0.1333,rectilinear_backward,depth_image_217210.jpg,0
0.1393,0.1234,0.3972,-0.1744,-0.6895,0.11816,0.557,0.01091,-0.0818,-0.1333,rectilinear_backward,depth_image_217432.jpg,0
0.2404,0.2423,-0.04828,0.6006,-0.2617,0.02254,-0.06714,-0.5903,0.232,-0.283,sidewinding_right,depth_image_231771.jpg,3
-0.4941,0.1234,0.6978,-0.1744,-0.4722,0.11816,-0.0442,0.01091,0.533,-0.1333,rectilinear_backward,depth_image_214593.jpg,0
-0.09735,-0.2815,0.2556,0.06757,0.09735,0.2766,-0.2896,0.1954,0.05563,-0.5195,sidewinding_right,depth_image_210043.jpg,3
-0.2421,0.2327,0.04385,0.602,0.2615,0.03302,0.0715,-0.588,-0.2299,-0.2922,sidewinding_left,depth_image_123155.jpg,2
0.0323,-0.03653,0.2627,0.0356,-0.142,0.03156,-0.03714,0.03568,-0.02692,-0.03806,sidewinding_right,depth_image_102626.jpg,3
-0.1705,-0.2815,-0.05515,-0.5957,0.2595,0.0209,0.05392,0.603,-0.2327,0.2494,sidewinding_right,depth_image_45110.jpg,3
0.043,-0.6025,-0.2424,-0.2307,-0.1499,0.501,0.1763,0.4517,0.2277,-0.3015,sidewinding_left,depth_image_147513.jpg,2
-0.3625,0.1234,0.6816,0.00364,-0.581,-0.1284,0.1228,0.1742,0.411,-0.11273,rectilinear_forward,depth_image_237365.jpg,1
-0.1804,0.4426,-0.2249,-0.313,0.08124,-0.5806,0.2607,0.05676,0.03378,0.606,sidewinding_right,depth_image_112305.jpg,3
0.632,0.1234,-0.223,0.00364,-0.323,-0.1284,0.6704,0.1742,-0.605,-0.11273,rectilinear_forward,depth_image_4106.jpg,1
-0.2091,-0.3674,-0.1997,0.3948,0.121,0.5415,0.2532,-0.1559,-0.00932,-0.6104,sidewinding_left,depth_image_116989.jpg,2
-0.223,0.1234,0.632,-0.1744,-0.652,0.11816,0.2705,0.01091,0.2773,-0.1333,rectilinear_backward,depth_image_217327.jpg,0
